ID,Renta_secc,n,distance,feature_x,feature_y,nearest_x,nearest_y
"1103305","11507","1",974.165229105223602,292809.091588895360474,4019823.553879087790847,293413.006012720114086,4019059.168333506211638
"11034","8913","1",1907.144827637164553,306028.602164533454925,4082809.729604920838028,307935.574387232249137,4082835.387653140351176
"1103501","10452","1",90.871240253438927,264955.125287603528704,3988767.538936989847571,264967.948302879231051,3988677.576986230444163
"1103502","9170","1",4449.817799120954078,258467.993160504789557,4001314.504530973732471,260039.738539936108282,4005477.495632046833634
"11037","10051","1",1834.041501994439159,213394.031601751805283,4085373.713119138963521,212894.180461197131081,4083609.100677744485438
"11038",,"1",45.244478415695944,279794.165123678278178,4059823.929474373813719,279762.166499068902340,4059791.942745090462267
"11039","9479","1",3759.748465570613916,235790.249101257650182,4019251.437739639077336,233741.562685655022506,4016098.884410211350769
"1104101","8545","1",11.599282670158646,266814.244903156999499,4083977.007752099540085,266824.753548932785634,4083981.918120967689902
"1104102","8501","1",217.305650419898683,263902.985108234162908,4082375.356948104221374,263904.947802507376764,4082158.060161345638335
"11901","8271","1",210.152192852935570,250871.931578053394333,4024335.300059562548995,251061.716024380468298,4024245.045928946696222
11902_AM,"7820","1",1028.094534489820262,255761.066342145699309,4056303.526694753207266,254826.654663868073840,4055874.745646493509412
"11903","7889","1",27.315072072275605,287965.516230290639214,4026357.252895868849009,287940.958119233080652,4026369.211672712583095
"12004","9508","1",2934.382619849538059,774669.069725762587041,4465603.559415310621262,777369.079756514052860,4464454.408775265328586
"1200501","16694","1",75.713836550667580,737707.908008680213243,4440172.597489519976079,737656.340066089062020,4440117.159845791757107
"1200502","13908","1",8.003312557978656,737427.611831337912008,4438767.489633616991341,737427.240820810897276,4438759.494925173930824
"1200901","13205","1",124.647003484477793,752609.921539109433070,4425261.144679475575686,752721.456825517583638,4425205.496181171387434
"1200902","11354","1",118.985143636475911,750423.124766039778478,4425899.022555099800229,750321.975570396520197,4425836.362323477864265
"1200903","10245","1",799.247364774722996,749645.391658360254951,4426950.903056363575161,750122.743323818664066,4426309.863480687141418
12011_AM,"11646","1",389.748719441926653,738153.705733880167827,4404318.472690409049392,738117.302564675686881,4404706.517627985216677
12012_AM,"10289","1",1295.919191920877211,706921.988673657528125,4413295.625276271253824,705689.660488407243975,4413696.591354420408607
12016_AM,"12467","1",1837.302587234905559,725086.387685034191236,4422225.955819600261748,726919.893255261820741,4422344.015639201737940
"12021","11404","1",486.521952641308644,739628.481556018814445,4422786.565843677148223,739699.529266843339428,4423267.872225505299866
"12027","11608","1",298.686864001534104,788605.172938720788807,4482577.879233953543007,788451.131963685038500,4482833.780036486685276
"12028","12091","1",1070.017994634213665,759432.500371014233679,4438467.033066154457629,760487.681254974333569,4438644.605054278858006
"12031","13132","1",850.049254049489832,749919.170562296640128,4437480.835190862417221,750222.487135116243735,4436686.742758608423173
"1203201","10229","1",100.062239235036444,751710.655985318007879,4421452.207601034082472,751770.689116802299395,4421532.260551291517913
"1203202","10849","1",74.822852885548301,749249.157685566809960,4420109.444033642299473,749318.894318491918966,4420136.559736513532698
"1203203","9258","1",188.135823476846099,749175.750700424890965,4418898.224473249167204,749363.770360387512483,4418904.834733671508729
"1203204","11408","1",51.917563110679886,747397.341615627752617,4417588.347444299608469,747367.400538945803419,4417545.933233397081494
"1203205","13406","1",457.657656370277266,749658.773616641876288,4417197.178721331059933,749773.894756431342103,4417640.120764501392841
12033_AM,"10866","1",1791.467834221996554,759561.379297484178096,4453641.586138853803277,760226.676718260627240,4455304.937076858244836
12034_AM,"10417","1",2108.365928785635333,776362.214923484716564,4481543.164822516962886,778380.826037880266085,4482151.782977440394461
"1204001","12233","1",190.249648075297472,752168.871527687180787,4430567.934678975492716,752128.650725863059051,4430381.985181279480457
"1204002","15401","1",34.252186863811481,752326.339253581129014,4430795.515958735719323,752353.075370186939836,4430774.105858927592635
"1204003","13170","1",169.165819496048499,753561.487253710394725,4430245.336734435521066,753406.170505155459978,4430312.372412280179560
"1204004","10886","1",311.554214142860246,752792.057627480709925,4429264.009924632497132,752552.962667730520479,4429463.758838452398777
"1204005","11945","1",901.894995559774088,745964.222914177458733,4431702.859258202835917,745105.458468752680346,4431978.428143039345741
"1204006","10917","1",696.369521475620218,750559.153635972295888,4428716.335890854708850,749920.900484548299573,4428994.838000608608127
"1204007","11864","1",82.133637595290026,754304.280982404365204,4432859.050385381095111,754341.522957822773606,4432932.255369443446398
"1204008","11268","1",684.441587956371222,750033.451922350446694,4432573.265976376831532,749372.395303195458837,4432395.883808176033199
"1204009","13064","1",712.484560266109384,757106.865927682374604,4430703.629830988124013,757502.485591488541104,4430111.076601119711995
12050_AM,"11472","1",3314.355214270868146,762239.685962164774537,4470241.269040234386921,764961.742964124190621,4468350.407817286439240
"12053","11190","1",391.531709017411060,741418.731563555542380,4407094.238176786340773,741030.345086517394520,4407044.710168346762657
12072_AM,"15795","1",2683.419314690091142,722835.350465358351357,4445005.359791095368564,724290.665531506412663,4447259.865785031579435
"1207701","10658","1",530.025658106341325,743285.915975689888000,4409572.937026849016547,742959.408746416564099,4409990.453766014426947
"1207702","12858","1",572.761231204600108,744748.628519553807564,4408713.692694404162467,744497.731928485096432,4408198.807922284118831
12080_AM,"13425","1",1236.312038246796192,747538.335891263675876,4497855.924148729071021,747896.572551745339297,4499039.196708624251187
"1208201","11711","1",4.355253119051291,743025.201972174691036,4415272.858312364667654,743023.360079386038706,4415268.911711208522320
"1208202","11711","1",206.711410426392973,742905.968683087150566,4415098.768044633790851,743023.360079386038706,4415268.911711208522320
"1208401","15598","1",406.613772727685273,732607.533787696389481,4426894.081129545345902,732211.806309547624551,4426800.622458412311971
"1208402","12827","1",34.177578465278856,736784.913598594604991,4429273.109077438712120,736815.397241666330956,4429288.563991700299084
"1208403","10201","1",270.636926490645294,736127.972793558845297,4427331.909406756982207,736396.670469972770661,4427364.249856198206544
"12085","8565","1",1001.896598460035534,766224.025806303368881,4442631.943947720341384,767224.997486932668835,4442588.903401906602085
"12089","11217","1",1659.816360445851842,784941.798524896730669,4472779.594214192591608,784248.600061921752058,4471271.460850947536528
"12104","10983","1",893.387582190096737,717238.663775977678597,4407283.899874242953956,717433.136191682890058,4406411.935510555282235
12106_AM,"12183","1",887.483535058308462,725383.740080854156986,4413616.713260321877897,725309.224184752907604,4414501.062968428246677
"12117","10967","1",28.459841111465437,772481.132813638658263,4455961.866276708431542,772495.093284520320594,4455937.065716052427888
12121_AM,"10466","1",868.517036342385609,774498.423712725052610,4495578.851655879989266,773762.638412981526926,4495117.395444416441023
"12124","11135","1",5.245131489884018,752919.657505849725567,4452203.350382667034864,752923.246607884299010,4452207.175268407911062
"1212601","9545","1",934.214218092809801,739059.394283558591269,4412825.623974028974771,738753.582453635521233,4413708.367045350372791
"1212602","11854","1",1315.123219003719896,737068.238922975258902,4409861.070026424713433,737304.320474234176800,4408567.310163730755448
"1212603","8714","1",589.812515464417743,733977.776434600818902,4409826.272612258791924,733698.621977852773853,4409306.703952045179904
12128_AM,"11790","1",3834.772343428869590,746015.831851235241629,4448205.174882860854268,744038.580655798083171,4451490.894992071203887
12129_AM,"12726","1",6294.576148411530994,737213.230205638450570,4468019.434853577986360,738467.191185342147946,4461851.025759692303836
"1213501","13796","1",185.097243614829921,748455.040620250045322,4423625.819129848852754,748547.143978679552674,4423465.263964999467134
"1213502","12746","1",566.964481115215335,748885.449807057855651,4425230.778632565401495,749152.696520702913404,4425730.806548678316176
"1213503",,"1",197.698996803989786,744121.895280211814679,4426836.115417106077075,743947.157012681709602,4426928.589365858584642
"1213504","10092","1",717.052050014978136,744685.509603486978449,4423023.877422239631414,743979.643262613797560,4423150.037444643676281
"12136","8898","1",455.271246216624149,740152.903518727398477,4416412.857567237690091,739788.848861665697768,4416139.478500183671713
"12138","13844","1",1698.122848949435138,791069.455383902997710,4490073.336920477449894,791584.055821383604780,4491691.609950552694499
12140_AM,"13260","1",3980.553334792643000,700490.597177743678913,4427997.866637142375112,700614.694384887116030,4431976.485082571394742
"12901","13541","1",310.591288597854884,745425.860514156869613,4419429.847776469774544,745173.703254065709189,4419248.509240200743079
12902_AM,"13087","1",3412.677526729825331,749993.597917298087850,4441320.000468191690743,752445.909122271463275,4438946.703677773475647
13001_AM,"9662","1",3128.405991730117421,379447.663863579800818,4303977.728996493853629,380234.346584285784047,4300949.849483363330364
"13005","8911","1",3467.793489587123531,479340.951535177067854,4348334.308783542364836,479368.179183531727176,4344866.622185594402254
13009_AM,"9735","1",2207.409479020617255,429881.574947896297090,4285840.531846310943365,431213.556086133758072,4287600.782639649696648
"13011","9638","1",3489.833941263215820,348753.826455004920717,4296551.405595536343753,350660.468933534924872,4299474.358793358318508
"1301301","9309","1",1400.574819030885692,441214.186689078400377,4301147.201265949755907,442604.332311807374936,4300976.599474309012294
"1301302","11762","1",4130.774872243690879,435101.280186194169801,4307559.256567215546966,438122.168620323005598,4304741.893595621921122
"13015","11012","1",3810.370833582204341,369865.262910932011437,4279537.538004660047591,366624.710191435937304,4277533.106922886334360
"13019","10628","1",5059.767569735602592,495446.888963102537673,4325390.846842641010880,500454.386879079276696,4326116.251888968050480
13020_AM,"10585","1",693.429829035005469,412951.992297720222268,4291281.096297126263380,412331.798278201778885,4290970.928107350133359
"13023","8830","1",2521.458236602077250,445889.551109763153363,4306978.075937381945550,447651.350832041061949,4305174.242969086393714
"13027","8773","1",5237.390272773790457,433785.470844319090247,4274291.390942799858749,432132.161917624296620,4269321.800772347487509
13028_AM,"10241","1",4236.346360654610180,493267.851417001045775,4356354.975559363141656,496538.214117461582646,4359047.810180142521858
